,Frontal_Inf_Oper_R,Red_N_R,Thal_LP_L,Caudate_R,Pallidum_R,Vermis_6,Occipital_Sup_L,ACC_sub_L,Frontal_Sup_Medial_L,Cerebellum_Crus1_R,Parietal_Inf_R,Cerebellum_6_L,Heschl_R,VTA_L,Putamen_L,Temporal_Inf_R,Frontal_Mid_2_L,Angular_R,Temporal_Pole_Mid_L,Amygdala_L,Temporal_Pole_Sup_R,OFClat_R,Thal_MDm_L,Cerebellum_3_L,Thal_PuL_L,Calcarine_R,Lingual_L,Cerebellum_9_R,Cerebellum_Crus2_R,Thal_IL_R,Olfactory_R,Frontal_Med_Orb_R,SupraMarginal_L,Occipital_Inf_R,Fusiform_L,OFCmed_L,Cerebellum_6_R,N_Acc_L,Cerebellum_3_R,Calcarine_L,Thal_MGN_L,Precuneus_R,Cingulate_Post_R,OFCmed_R,Thal_VL_L,Supp_Motor_Area_L,Raphe_M,Thal_PuM_L,SupraMarginal_R,Temporal_Pole_Mid_R,Parietal_Sup_R,Frontal_Inf_Tri_L,Thal_LP_R,Parietal_Inf_L,Thal_VPL_L,Precentral_L,Postcentral_L,Thal_PuA_L,Frontal_Inf_Orb_2_R,Parietal_Sup_L,Cerebellum_Crus1_L,Supp_Motor_Area_R,Temporal_Inf_L,ParaHippocampal_R,Temporal_Mid_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Thal_VPL_R,Cingulate_Mid_L,Thal_Re_L,Amygdala_R,Frontal_Mid_2_R,ACC_sub_R,Thal_LGN_L,Rolandic_Oper_L,Frontal_Sup_2_R,Heschl_L,Cuneus_R,Thal_AV_L,OFClat_L,Thal_IL_L,Occipital_Mid_L,Temporal_Sup_R,N_Acc_R,Thal_PuI_L,OFCant_R,Thal_MDl_L,Frontal_Inf_Orb_2_L,Vermis_10,Cerebellum_8_R,Occipital_Inf_L,Temporal_Sup_L,Thal_LGN_R,SN_pc_L,Thal_PuA_R
Thal_LP_R,-0.11104244256113602,-0.017566071403568653,0.3981693847146594,-0.2753211788740784,-0.2816264882783121,0.06653577678765787,0.3568342911549569,-0.2461372499012479,0.14726494091563141,0.16757982995893742,0.18464589748006816,0.2609436136556263,0.20195406223637075,0.010041314660863188,-0.009790343974373495,-0.21080363297825638,0.17415399950153537,-0.005493142914118032,0.16159194432792484,0.09849108068680039,0.02147627217792511,-0.20577044771376912,0.5124524987170542,-0.025708223468939875,0.1895536947324743,0.23112137365389118,0.3871672860719725,0.28852829912344263,-0.16612572682051238,0.27235297855503937,-0.33120752108570994,-0.0960785389193461,0.2664631592253277,0.09231195485816837,0.24658175720053918,-0.14573223671000246,0.318242512170162,-0.1785238542746117,-0.26145844552298536,0.4660543662654754,0.10912543305061292,0.24052265717213084,-0.19954843886224682,-0.13123729200749784,0.06363920664369294,0.2768253058952888,-0.3020791861317801,0.17611610266839428,-0.10820805502740607,-0.08377908481696074,0.12104472900685845,0.15364131518691387,1.0,0.4139092713857436,0.02111096523651936,0.02138402070532809,0.2629057503907914,0.19521558960107396,-0.19885475612183753,0.4026451358112382,0.27982071539656733,-0.10350997693950324,0.2685715178848718,-0.23240613909683933,0.382663980210805,0.12059388409853124,0.15415051650842448,-0.05629432577085496,0.3371500713888614,0.28666410992930946,-0.2607258837337135,0.28403596315891083,0.0475727625651008,0.12477707751861433,0.06711644087948798,0.038483258287654656,-0.12902839653237164,0.2792090057880949,0.10790641831180521,0.24730902579739394,-0.19797662530816978,0.3976192621223934,-0.11800935132683403,-0.19517942588167345,0.19148970718034478,0.07464885666801066,0.28289565353706086,0.395573547917367,0.30352455964328895,0.3169362406012426,0.35149138469398655,0.32143701042791567,0.14265243561242893,0.24625011164323096,0.5580202804421595
Parietal_Inf_L,-0.3504835531443411,-0.05628025640685768,0.07976139643840534,-0.7312031044156657,-0.3867825677386337,0.28710765408140626,0.6689914776834935,-0.420410743620178,-0.27548411756986374,0.053256842220028036,0.08604488254373278,0.24157473720134653,0.03469100470476676,0.05121396873459038,0.029077827431778048,-0.14055355901998406,0.5135700677488936,-0.06118642659330574,0.38039394187906234,0.1845485943319155,-0.2504546367300051,-0.5978905185329222,0.29309574079913214,-0.0022021362780659543,0.18068004532595253,0.2632099332092458,0.24999525271818332,0.2072036902380632,-0.35324850106702543,0.011989390093831901,-0.4052259254213034,-0.5137841620617093,0.8545595438883821,0.32082958454630606,0.45516424474343065,-0.543048941645739,-7.574970905791776e-06,-0.023185786344459964,0.05508261391378776,0.5190989129497356,0.15718528551080332,0.38251878327256916,-0.11365941640409657,-0.35151824245968355,-0.3822869526686635,0.2839500137304705,-0.14131671065853454,-0.0734050211114399,-0.44457116380497613,-0.35938071989466264,0.33147206260343764,0.5095958133806605,0.4139092713857436,1.0,-0.4473378666519318,0.6035205711993993,0.8529490657940014,-0.08107616179053936,-0.46968345843329007,0.8325985172464243,0.19248601139951166,-0.4387675171091315,0.552327391425346,-0.46305842731648045,0.7040824651791879,0.30542789797035186,-0.15454211199479856,-0.3226943891757997,0.4211717732699857,0.18401766823288895,-0.3134276722850387,0.18984983910600323,-0.3410809494253255,0.058515010185504084,0.28342129289051143,-0.2734346011835622,-0.013851846323799396,0.4909745937556081,-0.04472563698447446,0.1760229327633862,-0.02781803148448493,0.6998250681132441,-0.6252987319715326,-0.01038699362505517,0.031189365602483365,0.07226372711834679,-0.0670197835570259,0.29289890017642045,0.3346589841531037,-0.028545305908149396,0.4928701804749678,0.5057509626344996,-0.08243400864914927,0.2173016324900332,0.6597092129951705
Thal_VPL_L,0.6525656179653222,0.23245468895255442,-0.14207806311392682,0.6915786342886394,0.5662887398784195,0.059271102293998075,-0.259618358009629,0.48466215130194906,0.5090268507784809,0.03510052320635723,0.17859180699116253,-0.02311113773217974,0.15944989946321553,0.1038246802206716,0.04669779178708433,-0.004342652567806558,-0.11596176372882035,0.10182099558858497,-0.26122273776755095,0.18290980525846076,0.47586054342078643,0.49255414182333795,0.05069204769669076,0.43221234438578654,-0.1511785435983741,0.0458105103928659,0.11054344224759903,-0.22128680917073967,0.08839967305281358,0.25056211025569536,0.46453092545245045,0.44748598953684776,-0.5218650694781334,-0.1605593250759228,0.08104926561185428,0.6774542722727428,0.10773745425063093,0.06249946908869509,0.30005323742402434,-0.2605618597915761,0.19955040924267564,0.21972257283385963,0.06615745594972906,0.4194065225796173,0.6300616586220802,0.20286461784764398,0.20585282661834667,0.09761812667189874,0.4421033840570254,0.5650057604577635,-0.050700482018575015,-0.24597615269964476,0.02111096523651936,-0.4473378666519318,1.0,-0.4076047148269516,-0.4297607641312139,0.15883277167133297,0.5788311412986367,-0.30013239156489,-0.11581557541088591,0.42128343089653636,-0.16013110043680742,0.5171016116352358,-0.24668748943168553,-0.08361569377890782,0.3925980703978181,0.5432728522215315,0.20394764461739545,-0.1208695474227001,0.4364186902005163,0.4385272475531592,0.46640935407677914,0.23006723233989704,0.007541180074685979,0.6383031064559093,0.11256372374218061,-0.16327664548407936,0.35725968822176174,0.1344206337735099,0.4059883812096022,-0.20820902825214296,0.5519010565794148,9.427927900506494e-05,0.06935649110281995,-0.02251736478689697,0.37227658246496104,0.026438563663954834,-0.1696293951908744,-0.06561254556394483,-0.11282611651717243,-0.11325413151123787,0.4085004831662965,0.03153199303290122,-0.2571042980468911
Precentral_L,-0.3762433295325033,-0.09222751023030887,-0.3170010320127115,-0.6039919413057457,-0.12938818352945128,0.08850683811469601,0.0716561982210983,-0.3015674230699941,-0.5047560032593295,-0.06375604990631002,-0.4497400256456508,-0.049020981068820864,0.13866937095175183,-0.21205080220767636,0.23927226058026976,-0.2086219812339076,0.5687415584125995,-0.5220358280150273,0.421935015651002,0.38198496477804955,-0.4836471997750599,-0.270141668457751,-0.0657506099284755,0.3508781598949936,-0.2929815061349449,-0.08054332562793326,-0.1876886185849573,-0.23115869920377285,-0.4544555071594689,-0.2641598120380784,-0.12284535239899984,-0.2649003305604773,0.7194385707588482,0.2990654915066254,0.24741390368644178,-0.4761004267630669,-0.24333319043518403,-0.29715518837854143,-0.02221691934266779,-0.0025409177249256674,0.09031166140321718,-0.08574517829444382,-0.05761659153158385,0.04664162348188609,-0.06365849374552016,0.18484867709098948,0.3356236723630933,-0.5505484314286685,-0.678588102828042,-0.44241136679579285,-0.17368915199282386,0.6046376509910896,0.02138402070532809,0.6035205711993993,-0.4076047148269516,1.0,0.8777160636533272,-0.5536960354409224,-0.06314974784695318,0.2077425108496052,0.06231971000481107,-0.33945443548385357,0.46972250915288855,-0.0709686440574209,0.49729228873622444,0.2553426675218757,0.03448209984413106,-0.050919437313084466,0.3775807135662014,0.40846729124078873,-0.17211349431478049,0.13744858262642323,-0.13421054383065403,0.006782245035059489,0.5519826890645748,-0.34947368029993753,0.41063381456346026,-0.029016888328433247,-0.0020130441050157316,0.0870611342510213,-0.15558323748891242,0.25606234895636254,-0.6525832993070433,-0.17923953554558866,-0.13714819356219043,0.33086011672017634,0.10300170808440029,-0.03054991053850983,-0.10176081560551088,-0.5313150647361901,0.1077760196676995,0.4577429322121169,-0.35367084236566515,0.20743308825326418,0.1832127150556359
Postcentral_L,-0.3864497001766683,-0.07078218422172242,-0.14870451823949035,-0.7701235026494455,-0.32340467124385847,0.27061920071229323,0.41953146116549184,-0.4605436952898302,-0.5340480250135118,0.059866179440351365,-0.23812778913058139,0.17881119231845322,0.11245638329700527,-0.06816001529191727,0.12733912392027422,-0.15431732768695341,0.5240546866284577,-0.3682127946356794,0.5368375733566191,0.34798940510072573,-0.36959350432534405,-0.5420656723920914,0.09106874164928298,0.2125462437946828,-0.05996967010550585,0.16325389237212334,0.05557261480091472,0.027893614409109,-0.4570369569842602,-0.1730500193965778,-0.2794188508257534,-0.4454194835586152,0.8645731805900335,0.4071081916358336,0.4407414089171971,-0.5678678147815895,-0.09626322033683492,-0.23965288549006464,-0.0018405501763135463,0.3047154841011127,0.12292818887385466,0.11930390502733774,-0.23953850002234453,-0.14354265167440997,-0.19698642456847454,0.28328620462119064,0.08885437170372322,-0.412931603767277,-0.6334201943513008,-0.41281304665380386,0.04222655423773813,0.6250948701842153,0.2629057503907914,0.8529490657940014,-0.4297607641312139,0.8777160636533272,1.0,-0.37075812946065445,-0.2978625465507525,0.5383953677135104,0.21919167237045034,-0.4438015729388783,0.6099308867562178,-0.34277140552184343,0.7346998135976391,0.39272000946619157,-0.06666736465161201,-0.1958057381616687,0.4779858365316927,0.36035718596794053,-0.22428544547871537,0.23407319241012245,-0.2782168000526898,0.057584452348010524,0.5081401899087489,-0.3759604935281603,0.21248907098979808,0.2779808559765238,0.021017073100641468,0.12864828176116075,-0.10071544948805157,0.5922628703526859,-0.7288787675851325,-0.11968920784708408,-0.08566819188205196,0.2032517158057243,0.07718110058249189,0.19961768132969787,0.19083622778960166,-0.3067947156388874,0.43522587963615983,0.5185881535482147,-0.22137528738330878,0.27208041412293277,0.548163083672443
Thal_PuA_L,0.2136711339746627,0.11196818251323266,0.5316345145305489,0.22185286976852828,-0.2542531330531067,0.08042874783484597,0.4650781898448548,-0.01713210772759323,0.2398231222395136,0.23417408988758553,0.5449655806732896,0.2947320212198527,-0.3418922077397823,0.3933446449901794,-0.0426009634078191,0.5120588161464217,-0.5672623728467412,0.6694859964809499,0.09028552644143074,-0.4189850100004565,0.4867587642183414,-0.16989238356778713,0.4366477537264272,-0.4439334978619154,0.6323527119576448,0.38538491551183635,0.4945482729066213,0.32215635165070067,0.305491325757603,0.11491727606945208,-0.19916917739925813,-0.19146008482286922,-0.2661292963795343,0.27257643918273744,-0.10877186457466317,0.007686963209810126,0.4263608300189381,0.02546624385668023,0.22922526242936472,0.38127653805112144,0.052753107583361984,0.2003763330636906,0.0884077069274653,-0.4757336591053502,-0.2638063678984546,-0.06673918385595579,-0.35743799437976465,0.7851031361709933,0.6169986337702675,0.2322736228978652,0.3862949775523035,-0.4499685258071604,0.19521558960107396,-0.08107616179053936,0.15883277167133297,-0.5536960354409224,-0.37075812946065445,1.0,-0.29540854557226826,0.20402886652981186,0.25660448796852914,0.18182914931468452,-0.20815091056395468,-0.13658395665371348,-0.17351186858266512,0.09289365065690437,-0.1252502866491118,-0.36211584947004827,-0.2354139949050757,-0.3470494349187809,0.2052286387629531,-0.12626116947142987,-0.13653346530774987,0.25064739300012534,-0.2707743526787732,0.1613298856227039,-0.27035355519599286,0.4739378150257277,0.01448086364440571,-0.37692895078865396,0.20962062724671163,0.1413945880535588,0.4419557406939217,0.25875732062733986,0.4194289007372711,-0.5173069821925064,-0.11423957162836756,0.24073834689457788,0.3483153621517878,0.5280695936662264,0.12569665652808462,-0.27987774087935335,0.019399031543400204,-0.10793581740625408,0.23234776703886859
Frontal_Inf_Orb_2_R,0.41950047113328937,0.2412097894303716,-0.43471254060716147,0.6539154423307392,0.6656501091272986,-0.2042647942763235,-0.7004647366187967,0.5385527472909105,0.32842802281956207,-0.2237311588845426,-0.10658953196991805,-0.44674862825611145,0.21758646568074375,-0.3105373486136352,0.11399237092303527,-0.37004374091422504,0.12218835594259989,-0.3774252491947262,-0.2911338403757844,0.3700403592192419,0.14677389637811084,0.8277343036999516,-0.06911005866291298,0.4934987893294845,-0.6931111193823247,-0.47798271737382914,-0.3834827053314746,-0.5371583774378943,-0.222034988733818,0.23371379926712638,0.48767505775737185,0.6250729454934881,-0.45028291989320096,-0.3366887635712203,-0.11280112029040658,0.6842386579741669,-0.27759825202500105,0.06541020675949721,-0.0047247145469840116,-0.6131152465934997,0.02931861560993366,-0.061701012250321936,0.23972005709346134,0.7487326568767366,0.7841930954025511,0.0794849934580348,0.5067740469303494,-0.3351361086913552,0.0866263887533415,0.4147189293151238,-0.3054250342299352,-0.017998613198064145,-0.19885475612183753,-0.46968345843329007,0.5788311412986367,-0.06314974784695318,-0.2978625465507525,-0.29540854557226826,1.0,-0.5382042766873973,-0.4519877620753654,0.1745156516637446,-0.17586555097535927,0.7113709732830904,-0.35417032283305466,-0.3332620531298087,0.3522142367060682,0.6535267589558227,0.2671409557836695,0.08426057390311831,0.34095525455806397,0.3878253118564642,0.7835215027359484,0.1709971628634298,0.13591940836564922,0.4617066968514297,0.43483637161343547,-0.6827730330917281,0.3702107550325712,0.38962492930043274,0.2120620289199792,-0.5698690568300064,0.3136919845324951,-0.20184323955847908,-0.2191252321025156,0.44630642402644044,0.4955063673006876,-0.06638201130691439,-0.5697194765355968,-0.4146221843419153,-0.4712176071202272,0.0392181500712177,0.12272584642191876,-0.11255316539663367,-0.5893233427060438
Parietal_Sup_L,-0.16911800093827148,-0.16962335859772104,0.3749033911746395,-0.51843975997735,-0.29736956815575416,0.101396262925673,0.7772988307954859,-0.2282470862999886,-0.015162598087150519,-0.04139433128126883,0.4536605202838737,0.12917638199593243,-0.09081379347662841,0.15623299115925182,-0.10119052145940728,-0.13723599025392072,0.3168008929172713,0.27486683299274584,0.13284509602657202,-0.09237942663941846,-0.131761261561237,-0.5217955847709514,0.24338369586322972,-0.18787943813988064,0.43353063571309514,0.27185387972108377,0.2645628700591043,0.23025407865238412,-0.21682939696248552,0.06969611223552657,-0.4278171660685277,-0.4459253148768033,0.5361404625015157,0.16848338928121814,0.2442556649539374,-0.4125448741748964,-0.03872791920405314,0.06631812779684784,0.15873228702022982,0.5936159158325875,0.10932666954885951,0.5650748351026883,-0.023985679848252613,-0.40981043892745017,-0.5258007089076038,0.21165854474132623,-0.3199545122097549,0.24126979804839627,-0.05092355149770985,-0.22773247211509748,0.7098970133754386,0.2513352861074261,0.4026451358112382,0.8325985172464243,-0.30013239156489,0.2077425108496052,0.5383953677135104,0.20402886652981186,-0.5382042766873973,1.0,0.022816130679090278,-0.3278529588069364,0.23561251959636043,-0.45009240953572427,0.4125884473996575,0.12275895057235887,-0.24938676233131157,-0.46373380191049135,0.20442149934489545,0.0044326173047780585,-0.39060244508760156,0.14272423686534563,-0.42571410393746145,-0.039854967954561504,-0.019090409268589594,-0.15575515141280083,-0.23144989091206977,0.54497665028556,-0.26725631161050883,0.09791484661683818,-0.018812807494802217,0.6046206359124001,-0.36112920420510813,0.07923349324840898,0.10927687809595805,-0.10564302575662705,-0.3149908243670503,0.14343227340797726,0.30002513325092744,0.20470787959726397,0.4215035666743754,0.24283538907259303,0.022833434911821156,0.12176195618359172,0.5260737814400348
Cerebellum_Crus1_L,-0.12460916741998312,-0.0829221716348333,0.13929320390781424,-0.34368119417350473,-0.5140792025537104,0.5110053609664479,0.47239398356757273,-0.5345866888471199,-0.26942593888584127,0.5401700870798664,-0.1528259629368518,0.8922032126466909,0.09091623219093709,0.397916244767166,-0.01169128711864057,0.6111964512868984,-0.3219710311839001,0.1687046549016755,0.6160542248964677,0.05360436654817052,0.3919751469963638,-0.6001951599765849,0.13629947427516115,-0.09037522557601715,0.3951697677774482,0.7301893103557877,0.6353772481057691,0.609178702470277,0.23509295090370394,-0.09995200742869363,-0.16452305932186684,-0.44346322916437736,0.33323475595600754,0.4718739789869857,0.4970295066720026,-0.33810624701796793,0.8098606382663719,-0.3148266849682709,0.05303100016327508,0.5911295523915653,0.01641771557168821,0.05287881212678897,-0.36760952051539164,-0.3587969090484515,-0.147843170124143,0.15237047861091757,-0.1742922060476148,0.19674193315091834,-0.1363225006241825,0.08408231664863845,-0.22609548137736735,0.04459186434312376,0.27982071539656733,0.19248601139951166,-0.11581557541088591,0.06231971000481107,0.21919167237045034,0.25660448796852914,-0.4519877620753654,0.022816130679090278,1.0,0.04579243151601821,0.5397992911076247,-0.3832537634590391,0.6186835452510188,0.5603698819469629,0.2580196223554287,-0.25861054094874697,0.13180068420882737,0.02663750458859163,0.22944861967605462,0.07801843453689022,-0.40786360388230464,0.1642341642101464,0.2165936781289101,-0.06257766481964981,-0.03867239965197252,0.6457614026257243,0.08961175362804491,-0.2634775442682469,-0.00867587066555802,0.6686492653149316,-0.027780037351306075,-0.07447817757612199,0.22477526299804534,-0.39929612326708297,0.0511249972908015,0.5199613753346471,0.7485596083451599,0.3595228178384815,0.6819637631038957,0.16553107810000048,0.08285651172844039,0.34300995205333823,0.6843380839659371
Supp_Motor_Area_R,0.6230192320948316,-0.011320597877805063,-0.008505869497368325,0.5533402482190001,0.3333770554117545,0.05452396617610952,-0.11266336409685634,0.27829617497350584,0.4382738868460971,0.031017935286152293,0.20873955904332556,0.07364540858861612,0.2184515584812467,0.22247734399679375,0.08988034097199088,0.3267857412136817,-0.20606942050369165,0.3964772620461489,-0.28852826666270354,-0.01881413091034,0.45629604396116236,0.3072149789279146,-0.08611407965197714,0.15444619898487075,0.15592699992104886,0.26238473827924647,0.21223770195651134,-0.14562194634220527,0.40181552856689257,0.12807960831803658,0.43586188940883047,0.29092656451646304,-0.3991459432433568,-0.21734147909285553,0.037906395862290984,0.4732079558576783,0.2652040788438882,0.03275751292318221,0.18541341932277927,-0.0028647626372881093,0.09531640235999052,0.2218219045826262,0.1705582981199389,0.18288709248348095,0.22329209587740415,0.09886804557076663,0.06179309197466502,0.2772600632519871,0.5248297277755347,0.45772762735484696,-0.011187450152103885,-0.2204896719978082,-0.10350997693950324,-0.4387675171091315,0.42128343089653636,-0.33945443548385357,-0.4438015729388783,0.18182914931468452,0.1745156516637446,-0.3278529588069364,0.04579243151601821,1.0,-0.1797461722085049,0.36863010163198606,-0.23768789016042627,-0.1506698713427351,0.43022148145696054,0.22252279172853145,-0.08905811975144497,-0.19437035930161267,0.37417702062843405,0.26392475569335444,0.04826247100597966,-0.056358500835455225,-0.10993280660128414,0.6017783174058119,-0.05683561003121924,0.16149988416749317,0.14034454048244283,-0.24636309504981097,0.12112913050102302,-0.10729321231700778,0.6317889938995105,0.10429041362189143,0.2609472765225105,-0.32085989400102016,-0.05903422892904166,-0.08256743123158986,-0.10870742920229932,-0.04346507971465193,-0.06721074542340714,-0.2605956784697832,0.3180244598003546,-0.10531133418516761,-0.201899056377859
Temporal_Inf_L,-0.07502117590665001,-0.09857678160690889,-0.2024461634905925,-0.46815821867614865,-0.37968552020273205,0.6252241451139957,0.37552285796216983,-0.33800719085784975,-0.3608509994143037,-0.03230124339265778,-0.4271174419719284,0.5949196119385632,0.1181574407209,0.025887298159592412,-0.2598750308350516,0.21354785776012483,0.29070349390539874,-0.4059095357391675,0.6259745333408113,0.5510944741577948,0.18093048644334073,-0.4715263372951858,0.0011757837609836115,0.35166137791176355,-0.1931309501255337,0.45187828639896827,0.29592522000767035,0.25146496933722745,-0.19192516882865324,0.0013216893570387974,0.06261925716907354,-0.46841262803270295,0.7484766150733209,0.4353160006901808,0.8433065270456087,-0.251519262143479,0.3916717811244717,-0.1393857736999411,0.06522819932306707,0.37616724477272917,0.3662937828764052,0.1438104225347151,-0.29786527392593076,-0.04113936062260113,-0.022553428966091346,0.6148208013446813,0.05872012727371514,-0.2646761880410197,-0.6338525142471675,0.030158675779303895,-0.3838489077205643,0.6695132461649411,0.2685715178848718,0.552327391425346,-0.16013110043680742,0.46972250915288855,0.6099308867562178,-0.20815091056395468,-0.17586555097535927,0.23561251959636043,0.5397992911076247,-0.1797461722085049,1.0,-0.19491210196581438,0.9092820079855161,0.3883124495625194,0.3436845174761405,0.09579887237680151,0.6855769409534442,0.1624821899994571,0.1983266723605979,0.3857972228224036,-0.14292538793243573,0.01570044530585174,0.7261921915195971,-0.04695185214207489,0.3400608906534364,0.3871630187569068,0.25362207226623956,0.31997836140208913,0.25931457310447614,0.6710092792182766,-0.45742632517164433,-0.19633711370117327,-0.08902474589679914,0.1361468718054012,0.23550777471399056,0.4328510039588431,0.4246412476039377,-0.11097106538702695,0.6074305796067432,0.8063614566804486,0.23354112463867877,0.4751622760639543,0.6386405777514611
ParaHippocampal_R,0.5616351227421885,-0.13934770787354425,-0.1801225594708554,0.6787952575350231,0.6595153380484039,-0.341881140466332,-0.5708237936930944,0.6049821936334894,0.43331815486652636,-0.3802614624624704,-0.014062499714689562,-0.4801008880716932,0.21512463512777932,-0.13596551060984666,0.04022563946400944,-0.14820741992928982,0.107721090163873,-0.15077726145015938,-0.34650158645695484,0.3647857182418121,0.21006266593925002,0.7690909860647972,-0.1937355218167777,0.6011051487752801,-0.4605723054531813,-0.272119685712967,-0.3791660984765186,-0.790579635862657,-0.08622940154959681,0.17974971077646235,0.6026134408241488,0.5365407799612492,-0.468382752187051,-0.31022635224055367,-0.16207093726935082,0.6544377595694126,-0.12320943098651545,-0.1390604700905133,0.07693956951951202,-0.4542613816221115,-0.005814294648294427,0.004396606172274756,0.3754575719217279,0.733726226191243,0.6143399345324048,0.10684681542720866,0.6226739880522839,-0.07876423951154107,0.21493980538073032,0.5309232348115152,-0.1818823767181037,-0.09777903507218307,-0.23240613909683933,-0.46305842731648045,0.5171016116352358,-0.0709686440574209,-0.34277140552184343,-0.13658395665371348,0.7113709732830904,-0.45009240953572427,-0.3832537634590391,0.36863010163198606,-0.19491210196581438,1.0,-0.4151371512378496,-0.4398905774007642,0.4515855757078956,0.44765824149394723,0.14885581539208392,0.2528539430782751,0.4529606479364158,0.31654758376703424,0.5728388928265269,-0.1095342753628486,0.19480259780122572,0.5536635199443342,0.5208637122551716,-0.4909523628739481,0.16371807148175424,0.10987341684870547,0.13872921519235548,-0.5386454912047136,0.5462673946132377,-0.35709269036915586,-0.07223647743463331,0.2442577651311054,0.2894540121908449,-0.4145941082994044,-0.7304800115954956,-0.5269706096442462,-0.5530688011608629,0.04705203494487743,0.10726641846153029,0.06417701309312879,-0.6302640343001839
Temporal_Mid_L,-0.20404445130961646,-0.07012432565202946,-0.12222452415137627,-0.63769620259265,-0.4604442540712948,0.621496500732855,0.5514968653652418,-0.521467745452521,-0.40505027266797433,0.15263864485274423,-0.2874247360783939,0.6594463689436262,0.18385079320091818,0.12299856425062027,-0.16215290387907724,0.18558234925131284,0.2778905165411631,-0.26495145747701715,0.630239726502036,0.4456100158434608,0.09788430496757466,-0.6486656224616213,0.0664647856081645,0.19781152872592883,0.027855860877196503,0.551924838258983,0.39575212524099873,0.3831725005176156,-0.18844538780607914,-0.020357904334771266,-0.09467752463259305,-0.5538941796868506,0.8318637257902715,0.4252298157622833,0.8271774397149113,-0.38988071252316614,0.3604511862093168,-0.15627538979866876,0.0316081118843524,0.5310877589580943,0.24456231874004142,0.20747630083057228,-0.4029194497290889,-0.18273470289705074,-0.15063618014387944,0.5059292548583934,-0.106428914260904,-0.24159809168877525,-0.5856650615554547,-0.06812005839044262,-0.1911034543378107,0.619096400598202,0.382663980210805,0.7040824651791879,-0.24668748943168553,0.49729228873622444,0.7346998135976391,-0.17351186858266512,-0.35417032283305466,0.4125884473996575,0.6186835452510188,-0.23768789016042627,0.9092820079855161,-0.4151371512378496,1.0,0.49333783802432324,0.1936287238635216,-0.0611978974467218,0.6116721867637887,0.15518272366677435,0.04807268926350985,0.38107446951248597,-0.30184339809953387,0.05150265458397373,0.5650111382151015,-0.1321637960680713,0.15701320001675706,0.5467178269078063,0.17320300737631422,0.2553536206097703,0.13520043581905775,0.8470641074125166,-0.5428797958578255,-0.15116552058371122,-0.09503485381682385,0.02955664784094738,0.12361179650360586,0.5437858772207743,0.5627969802908969,-0.022134191682877183,0.7700984144236088,0.6810630103211063,0.21638355575127324,0.44376893909119675,0.8154477552278276
Cerebellum_Crus2_L,-0.25060432650998404,0.15010269423772438,-0.07284374596262762,-0.4266099226042569,-0.4031056179904687,0.41458311334439085,0.38889980656710366,-0.4573197025358102,-0.35557927248932397,0.5319624363490525,-0.16556631543402842,0.5890025765920982,-0.09593459024210335,0.3274582011889091,0.23125103454441956,0.35595814589057845,-0.17429418831778543,0.020867942317941392,0.5961564624968846,-0.05875591035349029,0.09307498460530352,-0.5196913102568039,0.12605051908553405,-0.12038739435912729,0.28231353298767525,0.42654530733106055,0.36236828265078275,0.4663309505455594,0.07694813454160081,-0.3327772801457423,-0.18889497556492868,-0.37954695542162015,0.3681275508381065,0.643098937152829,0.30117754234637756,-0.36648090451572285,0.37575095042324974,-0.275016555925262,0.1862808983541156,0.31053524113825737,0.08468192622526466,-0.06100228810737934,-0.4312769696702163,-0.3702647331094972,-0.16030015138925688,0.12197817575044564,-0.16665282641185586,-0.11124815460199472,-0.1740868773520215,-0.1296458197841407,-0.08450089719782673,0.04719434179775241,0.12059388409853124,0.30542789797035186,-0.08361569377890782,0.2553426675218757,0.39272000946619157,0.09289365065690437,-0.3332620531298087,0.12275895057235887,0.5603698819469629,-0.1506698713427351,0.3883124495625194,-0.4398905774007642,0.49333783802432324,1.0,-0.07413014124486571,-0.25213483095869565,0.08294707487221747,-0.06616165815117775,-0.002396608978043051,0.029845670176895343,-0.3377954776423529,0.2655990139833895,0.19451678508780296,-0.22675821761435666,0.01605604411931542,0.45578547067249126,0.18166277758341026,-0.2158892598305773,0.03963644045818101,0.4691541354871855,-0.29120128080680435,0.08691143022873526,0.17746223155966925,-0.26683466803336386,0.040185282560211484,0.35957433048938164,0.6323093809178233,0.1584498077454804,0.43558205327909394,0.06574164769452154,-0.16314728554045402,0.17064622573090954,0.5190995704707556
